label,protocol,fold,seed,object_code,direction_count,great_circle_mae_deg,theta_mae_deg,phi_mae_deg,top1_acc
frequency_minus_rect_ifft,id,0,76,b7c1,10,-4.447750473022461,0.0,-9.0,-0.1
frequency_minus_rect_ifft,id,0,76,b7fd,10,-1.447751808166504,-12.0,6.0,0.2
frequency_minus_rect_ifft,id,0,76,b80b,10,-30.868218994140626,-6.0,-30.0,0.2
frequency_minus_rect_ifft,id,0,76,b812,10,0.0,0.0,0.0,0.0
frequency_minus_rect_ifft,id,0,76,b827,10,-18.00000114440918,0.0,-18.0,0.2
frequency_minus_rect_ifft,id,0,76,b871,10,-20.59050750732422,0.0,-21.0,0.2
frequency_minus_rect_ifft,id,0,76,b8ed,10,-6.000000381469727,0.0,-6.0,0.0
frequency_minus_rect_ifft,id,0,76,b905,10,11.354812622070312,0.0,15.0,-0.1
frequency_minus_rect_ifft,id,0,76,b943,10,-12.000000762939454,0.0,-18.0,0.1
frequency_minus_rect_ifft,id,0,76,b974,10,15.409490966796875,0.0,15.0,0.0
frequency_minus_rect_ifft,id,0,76,b979,10,4.240161418914795,3.0,-18.0,0.0
frequency_minus_rect_ifft,id,0,76,b97b,10,-12.224180603027344,-12.0,-3.0,0.1
frequency_minus_rect_ifft,id,0,76,b9e6,10,-1.52587890625e-06,0.0,0.0,0.0
frequency_minus_rect_ifft,id,0,76,ba0f,10,-5.048579406738281,9.0,-6.0,0.0
frequency_minus_rect_ifft,id,0,76,baa9,10,-30.868218994140626,-6.0,-30.0,0.2
frequency_minus_rect_ifft,id,0,76,bb26,10,20.615673732757568,6.0,21.0,-0.1
frequency_minus_rect_ifft,id,0,76,bb7c,10,-12.000000762939454,0.0,-18.0,0.1
frequency_minus_rect_ifft,id,0,76,bb7d,10,-13.086180496215821,3.0,-27.0,0.1
frequency_minus_rect_ifft,id,0,76,bbc6,10,2.467234802246094,6.0,-3.0,0.0
frequency_minus_rect_ifft,id,0,76,bc2c,10,-9.794828987121582,-12.0,0.0,0.0
frequency_minus_rect_ifft,outer1,1,70,b827,60,-1.4864134470621744,1.5,-7.5,0.0
frequency_minus_rect_ifft,outer1,1,70,b871,60,-2.1423444112141925,1.0,-1.5,0.03333333333333333
frequency_minus_rect_ifft,outer1,1,70,b905,60,-3.0682488441467286,0.0,-4.0,0.0
frequency_minus_rect_ifft,outer1,1,70,bb7d,60,-3.195796426137288,-3.0,2.0,0.016666666666666666
frequency_minus_rect_ifft,outer1,1,70,bbc6,60,-7.733185927073161,-2.5,-5.0,0.016666666666666666
frequency_minus_rect_ifft,outer1,1,71,b827,60,19.303278589248656,7.0,13.0,-0.16666666666666666
frequency_minus_rect_ifft,outer1,1,71,b871,60,1.2817990938822428,4.0,0.0,-0.03333333333333333
frequency_minus_rect_ifft,outer1,1,71,b905,60,13.621612644195556,2.0,14.0,-0.06666666666666667
frequency_minus_rect_ifft,outer1,1,71,bb7d,60,-1.1105289141337076,-3.5,1.5,-0.016666666666666666
frequency_minus_rect_ifft,outer1,1,71,bbc6,60,1.6392292181650798,-1.5,1.5,-0.03333333333333333
frequency_minus_rect_ifft,outer1,1,72,b827,60,5.372115516662598,4.0,2.0,-0.06666666666666667
frequency_minus_rect_ifft,outer1,1,72,b871,60,-1.8552964528401692,1.0,-2.0,-0.016666666666666666
frequency_minus_rect_ifft,outer1,1,72,b905,60,-3.500000063578288,-1.0,-0.5,0.05
frequency_minus_rect_ifft,outer1,1,72,bb7d,60,5.299743398030599,1.5,7.5,0.03333333333333333
frequency_minus_rect_ifft,outer1,1,72,bbc6,60,-1.8025680859883626,-3.5,4.0,-0.03333333333333333
frequency_minus_rect_ifft,outer1,1,73,b827,60,0.7129523595174153,-0.5,1.0,0.06666666666666667
frequency_minus_rect_ifft,outer1,1,73,b871,60,-5.017416413625082,-2.0,-5.5,0.03333333333333333
frequency_minus_rect_ifft,outer1,1,73,b905,60,-5.896938292185466,-5.0,-3.0,0.05
frequency_minus_rect_ifft,outer1,1,73,bb7d,60,-3.87526699701945,-5.0,12.5,-0.016666666666666666
frequency_minus_rect_ifft,outer1,1,73,bbc6,60,-8.240125958124796,-6.0,-3.0,0.05
frequency_minus_rect_ifft,outer1,1,74,b827,60,-6.596588516235352,-1.0,-8.5,0.05
frequency_minus_rect_ifft,outer1,1,74,b871,60,0.7853041330973307,1.5,0.5,-0.016666666666666666
frequency_minus_rect_ifft,outer1,1,74,b905,60,-3.712951914469401,-1.0,-3.5,0.0
frequency_minus_rect_ifft,outer1,1,74,bb7d,60,-4.033614031473795,-4.5,-3.5,0.016666666666666666
frequency_minus_rect_ifft,outer1,1,74,bbc6,60,4.168605947494507,0.5,7.0,-0.016666666666666666
frequency_minus_rect_ifft,outer1,1,75,b827,60,3.5568059921264648,0.5,0.5,0.0
frequency_minus_rect_ifft,outer1,1,75,b871,60,0.17386112213134766,3.0,-0.5,0.0
frequency_minus_rect_ifft,outer1,1,75,b905,60,8.582928148905436,-1.0,10.5,-0.06666666666666667
frequency_minus_rect_ifft,outer1,1,75,bb7d,60,-0.7886671225229899,-2.0,1.5,0.03333333333333333
frequency_minus_rect_ifft,outer1,1,75,bbc6,60,-8.603882884979248,-4.0,-4.5,0.05
frequency_minus_rect_ifft,outer1,1,76,b827,60,0.35757196744283043,1.0,-0.5,0.03333333333333333
frequency_minus_rect_ifft,outer1,1,76,b871,60,-6.522665214538574,1.0,-6.5,0.03333333333333333
frequency_minus_rect_ifft,outer1,1,76,b905,60,-4.737976296742757,-3.0,-4.0,0.03333333333333333
frequency_minus_rect_ifft,outer1,1,76,bb7d,60,7.0744472662607825,5.0,3.5,-0.016666666666666666
frequency_minus_rect_ifft,outer1,1,76,bbc6,60,-2.259552240371704,-2.0,0.5,0.016666666666666666
frequency_minus_rect_ifft,outer2,2,70,b7c1,60,14.380320930480957,1.0,15.0,-0.1
frequency_minus_rect_ifft,outer2,2,70,b80b,60,3.0,0.0,3.0,-0.016666666666666666
frequency_minus_rect_ifft,outer2,2,70,b9e6,60,7.0,-1.0,7.0,-0.03333333333333333
frequency_minus_rect_ifft,outer2,2,70,ba0f,60,13.075119511286418,5.5,17.5,-0.1
frequency_minus_rect_ifft,outer2,2,70,bb7c,60,2.71497909228007,1.0,2.0,-0.016666666666666666
frequency_minus_rect_ifft,outer2,2,71,b7c1,60,2.5682491302490233,1.0,2.5,-0.03333333333333333
frequency_minus_rect_ifft,outer2,2,71,b80b,60,3.0,0.0,3.0,-0.016666666666666666
frequency_minus_rect_ifft,outer2,2,71,b9e6,60,8.000000127156575,0.0,9.0,-0.05
frequency_minus_rect_ifft,outer2,2,71,ba0f,60,16.954002634684244,6.0,18.0,-0.16666666666666666
frequency_minus_rect_ifft,outer2,2,71,bb7c,60,1.431751505533854,3.0,-1.5,-0.06666666666666667
frequency_minus_rect_ifft,outer2,2,72,b7c1,60,7.119678656260173,1.5,6.0,-0.08333333333333333
frequency_minus_rect_ifft,outer2,2,72,b80b,60,6.999999554951986,1.0,6.0,-0.06666666666666667
frequency_minus_rect_ifft,outer2,2,72,b9e6,60,3.499999777475993,0.5,3.0,-0.03333333333333333
frequency_minus_rect_ifft,outer2,2,72,ba0f,60,12.98139287630717,4.5,13.5,-0.15
frequency_minus_rect_ifft,outer2,2,72,bb7c,60,-2.266615295410156,-1.5,-3.0,0.0
frequency_minus_rect_ifft,outer2,2,73,b7c1,60,1.1196791330973308,-1.0,-0.5,0.03333333333333333
frequency_minus_rect_ifft,outer2,2,73,b80b,60,-2.0000001271565755,0.0,-4.0,0.03333333333333333
frequency_minus_rect_ifft,outer2,2,73,b9e6,60,0.10753167470296224,0.0,0.5,0.0
frequency_minus_rect_ifft,outer2,2,73,ba0f,60,2.3268293857574465,-4.0,9.5,-0.05
frequency_minus_rect_ifft,outer2,2,73,bb7c,60,-7.025024286905924,-2.5,-5.0,0.08333333333333333
frequency_minus_rect_ifft,outer2,2,74,b7c1,60,-2.378387196858724,1.0,-3.0,0.0
frequency_minus_rect_ifft,outer2,2,74,b80b,60,7.9999999364217125,0.0,6.0,-0.03333333333333333
frequency_minus_rect_ifft,outer2,2,74,b9e6,60,6.0000001907348635,0.0,6.0,-0.03333333333333333
frequency_minus_rect_ifft,outer2,2,74,ba0f,60,-10.842969258626303,-0.5,-13.5,0.03333333333333333
frequency_minus_rect_ifft,outer2,2,74,bb7c,60,9.537172063191731,-0.5,11.5,-0.06666666666666667
frequency_minus_rect_ifft,outer2,2,75,b7c1,60,-5.000000127156576,-1.0,-4.0,0.03333333333333333
frequency_minus_rect_ifft,outer2,2,75,b80b,60,3.0,0.0,3.0,-0.016666666666666666
frequency_minus_rect_ifft,outer2,2,75,b9e6,60,-3.380320739746094,0.0,-4.0,0.016666666666666666
frequency_minus_rect_ifft,outer2,2,75,ba0f,60,-1.1001201470692952,-1.0,-1.5,-0.05
frequency_minus_rect_ifft,outer2,2,75,bb7c,60,-1.5288441022237143,-1.0,2.0,0.0
frequency_minus_rect_ifft,outer2,2,76,b7c1,60,-3.2271275679270426,1.0,-4.5,0.0
frequency_minus_rect_ifft,outer2,2,76,b80b,60,6.0,0.0,6.0,-0.03333333333333333
frequency_minus_rect_ifft,outer2,2,76,b9e6,60,1.0000000635782877,-1.0,3.0,0.0
frequency_minus_rect_ifft,outer2,2,76,ba0f,60,7.397640752792358,4.5,0.5,-0.03333333333333333
frequency_minus_rect_ifft,outer2,2,76,bb7c,60,-0.4798658053080241,0.5,0.0,0.0
frequency_minus_rect_ifft,outer3,3,70,b812,60,6.380320485432943,0.0,6.0,-0.016666666666666666
frequency_minus_rect_ifft,outer3,3,70,b943,60,0.9317517280578613,0.5,0.5,-0.03333333333333333
frequency_minus_rect_ifft,outer3,3,70,b974,60,-4.235617510477701,-1.0,-4.0,0.03333333333333333
frequency_minus_rect_ifft,outer3,3,70,b97b,60,-1.2728725910186767,-3.5,0.5,0.03333333333333333
frequency_minus_rect_ifft,outer3,3,70,bc2c,60,4.727076864242553,0.0,9.0,0.03333333333333333
frequency_minus_rect_ifft,outer3,3,71,b812,60,4.999999872843424,0.0,5.0,-0.016666666666666666
frequency_minus_rect_ifft,outer3,3,71,b943,60,3.4712345441182455,0.0,5.0,-0.03333333333333333
frequency_minus_rect_ifft,outer3,3,71,b974,60,4.0000000635782875,0.0,6.0,-0.03333333333333333
frequency_minus_rect_ifft,outer3,3,71,b97b,60,-6.855189180374145,1.5,-10.0,0.05
frequency_minus_rect_ifft,outer3,3,71,bc2c,60,-2.5620407899220785,-1.0,-5.0,0.016666666666666666
frequency_minus_rect_ifft,outer3,3,72,b812,60,5.380320612589518,1.0,5.0,-0.03333333333333333
frequency_minus_rect_ifft,outer3,3,72,b943,60,1.593272876739502,1.5,0.5,0.016666666666666666
frequency_minus_rect_ifft,outer3,3,72,b974,60,9.000000190734863,0.0,9.0,-0.06666666666666667
frequency_minus_rect_ifft,outer3,3,72,b97b,60,2.19825439453125,1.0,1.5,0.0
frequency_minus_rect_ifft,outer3,3,72,bc2c,60,3.9421350320180255,1.0,0.5,0.08333333333333333
frequency_minus_rect_ifft,outer3,3,73,b812,60,-1.4317511240641276,0.0,-1.5,0.016666666666666666
frequency_minus_rect_ifft,outer3,3,73,b943,60,-1.4915088812510173,1.5,-2.5,-0.03333333333333333
frequency_minus_rect_ifft,outer3,3,73,b974,60,-6.948569488525391,-1.0,-6.5,0.03333333333333333
frequency_minus_rect_ifft,outer3,3,73,b97b,60,7.268571233749389,2.0,6.5,-0.08333333333333333
frequency_minus_rect_ifft,outer3,3,73,bc2c,60,4.3253042538960775,0.5,8.5,0.0
frequency_minus_rect_ifft,outer3,3,74,b812,60,-4.0000000635782875,0.0,-3.0,0.03333333333333333
frequency_minus_rect_ifft,outer3,3,74,b943,60,-8.83263120651245,-1.5,-9.5,0.05
frequency_minus_rect_ifft,outer3,3,74,b974,60,3.0,0.0,3.0,-0.016666666666666666
frequency_minus_rect_ifft,outer3,3,74,b97b,60,-9.84226951599121,-1.0,-13.5,0.11666666666666667
frequency_minus_rect_ifft,outer3,3,74,bc2c,60,10.877046553293864,-1.0,18.0,-0.016666666666666666
frequency_minus_rect_ifft,outer3,3,75,b812,60,0.0,0.0,0.0,0.0
frequency_minus_rect_ifft,outer3,3,75,b943,60,10.721158027648926,1.0,10.5,-0.06666666666666667
frequency_minus_rect_ifft,outer3,3,75,b974,60,0.0,0.0,0.0,0.0
frequency_minus_rect_ifft,outer3,3,75,b97b,60,5.969006601969401,5.0,2.0,-0.05
frequency_minus_rect_ifft,outer3,3,75,bc2c,60,2.769743315378825,0.0,0.5,0.016666666666666666
frequency_minus_rect_ifft,outer3,3,76,b812,60,-3.9999998728434245,0.0,-4.0,0.016666666666666666
frequency_minus_rect_ifft,outer3,3,76,b943,60,-1.2440284729003905,-3.0,1.5,0.016666666666666666
frequency_minus_rect_ifft,outer3,3,76,b974,60,-6.431751251220703,0.0,-6.5,0.05
frequency_minus_rect_ifft,outer3,3,76,b97b,60,-10.004385344187419,-7.0,-8.0,0.11666666666666667
frequency_minus_rect_ifft,outer3,3,76,bc2c,60,3.2898563702901202,-0.5,2.0,-0.03333333333333333
frequency_minus_rect_ifft,outer4,4,70,b7fd,60,-4.914247481028239,1.0,-11.5,0.06666666666666667
frequency_minus_rect_ifft,outer4,4,70,b8ed,60,-11.055578931172688,-6.0,-13.0,0.06666666666666667
frequency_minus_rect_ifft,outer4,4,70,b979,60,-12.911869382858276,-4.5,-19.0,0.15
frequency_minus_rect_ifft,outer4,4,70,baa9,60,4.619679260253906,-1.0,5.0,-0.016666666666666666
frequency_minus_rect_ifft,outer4,4,70,bb26,60,-8.650740273793538,0.0,-13.0,0.08333333333333333
frequency_minus_rect_ifft,outer4,4,71,b7fd,60,-21.965329742431642,-4.0,-28.0,0.21666666666666667
frequency_minus_rect_ifft,outer4,4,71,b8ed,60,-14.794161860148112,-4.0,-20.0,0.1
frequency_minus_rect_ifft,outer4,4,71,b979,60,4.12270983060201,0.0,6.5,0.06666666666666667
frequency_minus_rect_ifft,outer4,4,71,baa9,60,3.0,0.0,3.0,-0.016666666666666666
frequency_minus_rect_ifft,outer4,4,71,bb26,60,-7.495922454198202,3.5,-15.5,0.0
frequency_minus_rect_ifft,outer4,4,72,b7fd,60,-5.500406265258789,5.5,-14.0,0.08333333333333333
frequency_minus_rect_ifft,outer4,4,72,b8ed,60,-1.4568432490030925,-3.5,-2.0,0.1
frequency_minus_rect_ifft,outer4,4,72,b979,60,-4.725464884440104,-3.0,-7.0,0.1
frequency_minus_rect_ifft,outer4,4,72,baa9,60,9.0,0.0,9.0,-0.05
frequency_minus_rect_ifft,outer4,4,72,bb26,60,3.927637545267741,7.5,-1.5,0.016666666666666666
frequency_minus_rect_ifft,outer4,4,73,b7fd,60,-15.756206178665161,-5.5,-11.0,0.1
frequency_minus_rect_ifft,outer4,4,73,b8ed,60,-3.3999306678771974,1.0,-9.5,-0.03333333333333333
frequency_minus_rect_ifft,outer4,4,73,b979,60,-9.060114002227783,1.5,-13.0,-0.05
frequency_minus_rect_ifft,outer4,4,73,baa9,60,0.0,0.0,0.0,0.0
frequency_minus_rect_ifft,outer4,4,73,bb26,60,-2.186242437362671,-7.5,2.5,-0.05
frequency_minus_rect_ifft,outer4,4,74,b7fd,60,-14.632404359181722,-4.5,-13.5,0.11666666666666667
frequency_minus_rect_ifft,outer4,4,74,b8ed,60,-12.580223814646404,0.5,-20.0,0.11666666666666667
frequency_minus_rect_ifft,outer4,4,74,b979,60,0.7782206376393636,5.0,4.0,0.0
frequency_minus_rect_ifft,outer4,4,74,baa9,60,-0.4317512512207031,0.0,-0.5,0.016666666666666666
frequency_minus_rect_ifft,outer4,4,74,bb26,60,-0.7819262504577636,-5.5,6.0,-0.03333333333333333
frequency_minus_rect_ifft,outer4,4,75,b7fd,60,-5.049846204121907,6.0,-21.0,0.1
frequency_minus_rect_ifft,outer4,4,75,b8ed,60,-8.228510125478108,-8.0,-5.0,0.1
frequency_minus_rect_ifft,outer4,4,75,b979,60,0.5833464622497558,-4.5,2.5,-0.016666666666666666
frequency_minus_rect_ifft,outer4,4,75,baa9,60,-6.0,0.0,-6.0,0.03333333333333333
frequency_minus_rect_ifft,outer4,4,75,bb26,60,-2.8301800727844237,-1.5,-5.5,0.016666666666666666
frequency_minus_rect_ifft,outer4,4,76,b7fd,60,-17.975044584274293,-5.5,-19.5,0.2
frequency_minus_rect_ifft,outer4,4,76,b8ed,60,-3.304754209518433,-1.0,-11.5,0.016666666666666666
frequency_minus_rect_ifft,outer4,4,76,b979,60,0.00015891393025716145,-7.0,11.0,-0.06666666666666667
frequency_minus_rect_ifft,outer4,4,76,baa9,60,0.0,0.0,0.0,0.0
frequency_minus_rect_ifft,outer4,4,76,bb26,60,4.830638647079468,2.5,7.5,0.05
