pair,method_a,method_b,metric,object_code,direction_count,delta_b_minus_a
hann_ifft_minus_frequency,frequency,hann_ifft,top1,b979,60,-0.08809523809523809
hann_ifft_minus_frequency,frequency,hann_ifft,top1,b97b,60,-0.08809523809523809
hann_ifft_minus_frequency,frequency,hann_ifft,top1,b9e6,60,-0.05
hann_ifft_minus_frequency,frequency,hann_ifft,top1,ba0f,60,-0.0738095238095238
hann_ifft_minus_frequency,frequency,hann_ifft,top1,baa9,60,1.8503717077085942e-18
hann_ifft_minus_frequency,frequency,hann_ifft,top1,bb26,60,-0.05476190476190476
hann_ifft_minus_frequency,frequency,hann_ifft,top1,bb7c,60,-0.0738095238095238
hann_ifft_minus_frequency,frequency,hann_ifft,top1,bb7d,60,-0.03333333333333334
hann_ifft_minus_frequency,frequency,hann_ifft,top1,bbc6,60,-0.009523809523809514
hann_ifft_minus_frequency,frequency,hann_ifft,top1,bc2c,60,-0.04523809523809523
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b7c1,60,0.021428571428571425
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b7fd,60,0.08571428571428572
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b80b,60,0.007142857142857143
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b812,60,0.016666666666666666
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b827,60,0.030952380952380953
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b871,60,0.007142857142857141
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b8ed,60,0.1238095238095238
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b905,60,0.021428571428571425
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b943,60,1.8503717077085942e-18
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b974,60,-0.00476190476190476
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b979,60,0.1285714285714286
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b97b,60,0.06666666666666667
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,b9e6,60,0.026190476190476188
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,ba0f,60,0.07857142857142856
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,baa9,60,-0.0023809523809523807
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,bb26,60,-9.25185853854297e-18
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,bb7c,60,0.021428571428571422
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,bb7d,60,0.0023809523809523643
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,bbc6,60,0.0238095238095238
hann_ifft_minus_frequency,frequency,hann_ifft,tail_gt90,bc2c,60,-0.11190476190476191
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b7c1,60,0.0071428571428571435
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b7fd,60,0.04761904761904761
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b80b,60,0.0023809523809523807
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b812,60,0.016666666666666666
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b827,60,0.004761904761904762
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b871,60,0.019047619047619046
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b8ed,60,0.07857142857142856
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b905,60,0.009523809523809523
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b943,60,0.0071428571428571435
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b974,60,-0.004761904761904756
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b979,60,-0.035714285714285705
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b97b,60,0.08095238095238094
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,b9e6,60,0.02619047619047619
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,ba0f,60,0.04523809523809524
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,baa9,60,-0.0047619047619047615
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,bb26,60,0.03095238095238095
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,bb7c,60,0.009523809523809523
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,bb7d,60,-0.03095238095238095
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,bbc6,60,-0.014285714285714287
hann_ifft_minus_frequency,frequency,hann_ifft,tail_ge150,bc2c,60,-0.07142857142857142
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b7c1,60,0.0071428571428571435
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b7fd,60,0.03095238095238095
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b80b,60,0.0023809523809523807
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b812,60,0.016666666666666666
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b827,60,-0.014285714285714284
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b871,60,0.021428571428571425
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b8ed,60,0.023809523809523805
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b905,60,-0.0023809523809523816
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b943,60,0.004761904761904763
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b974,60,-0.004761904761904756
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b979,60,-0.014285714285714285
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b97b,60,0.05952380952380952
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,b9e6,60,0.02619047619047619
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,ba0f,60,0.04047619047619047
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,baa9,60,-0.0047619047619047615
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,bb26,60,0.007142857142857142
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,bb7c,60,0.00714285714285714
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,bb7d,60,-0.026190476190476188
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,bbc6,60,0.02857142857142857
hann_ifft_minus_frequency,frequency,hann_ifft,near_or_exact_antipodal_ge165,bc2c,60,-0.0738095238095238
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b7c1,60,0.0071428571428571435
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b7fd,60,0.014285714285714285
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b80b,60,0.0023809523809523807
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b812,60,0.016666666666666666
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b827,60,-0.016666666666666666
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b871,60,0.021428571428571425
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b8ed,60,0.016666666666666663
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b905,60,-0.0023809523809523816
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b943,60,0.004761904761904763
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b974,60,-0.004761904761904756
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b979,60,-0.014285714285714285
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b97b,60,0.05952380952380952
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,b9e6,60,0.02619047619047619
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,ba0f,60,0.03571428571428571
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,baa9,60,-0.0047619047619047615
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,bb26,60,-0.009523809523809525
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,bb7c,60,0.00714285714285714
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,bb7d,60,-0.019047619047619042
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,bbc6,60,0.02857142857142857
hann_ifft_minus_frequency,frequency,hann_ifft,exact_antipodal_180,bc2c,60,-0.0738095238095238
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b7c1,60,-7.090686245941284
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b7fd,60,2.7071990668636903
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b80b,60,-8.548250628017446
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b812,60,-10.911474464053201
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b827,60,-9.021780797347297
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b871,60,-9.762674472059823
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b8ed,60,-11.704287862178044
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b905,60,-6.635687603185191
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b943,60,-5.4645183262160595
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b974,60,-5.728661284242459
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b979,60,-8.176217264657398
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b97b,60,-9.295029953887733
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,b9e6,60,-14.746634238700388
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,ba0f,60,0.9281790813470429
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,baa9,60,-2.857142857142857
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,bb26,60,-9.021923332732998
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,bb7c,60,-14.519794118586344
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,bb7d,60,-5.035696740636949
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,bbc6,60,-29.91227777179153
strong_1nn_minus_frequency,frequency,strong_1nn,gce_deg,bc2c,60,-30.051206956021723
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b7c1,60,0.011904761904761913
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b7fd,60,-0.049999999999999996
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b80b,60,0.028571428571428577
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b812,60,0.00952380952380953
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b827,60,0.08333333333333333
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b871,60,3.7007434154171884e-18
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b8ed,60,0.1571428571428571
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b905,60,0.019047619047619046
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b943,60,0.023809523809523822
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b974,60,-0.009523809523809518
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b979,60,0.15476190476190474
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b97b,60,0.10714285714285715
strong_1nn_minus_frequency,frequency,strong_1nn,top1,b9e6,60,0.07142857142857144
strong_1nn_minus_frequency,frequency,strong_1nn,top1,ba0f,60,-0.019047619047619046
strong_1nn_minus_frequency,frequency,strong_1nn,top1,baa9,60,0.004761904761904765
strong_1nn_minus_frequency,frequency,strong_1nn,top1,bb26,60,0.07619047619047621
strong_1nn_minus_frequency,frequency,strong_1nn,top1,bb7c,60,0.06904761904761905
strong_1nn_minus_frequency,frequency,strong_1nn,top1,bb7d,60,0.045238095238095265
strong_1nn_minus_frequency,frequency,strong_1nn,top1,bbc6,60,0.24523809523809526
strong_1nn_minus_frequency,frequency,strong_1nn,top1,bc2c,60,0.16666666666666666
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b7c1,60,-0.05476190476190476
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b7fd,60,-0.038095238095238085
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b80b,60,-0.05714285714285714
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b812,60,-0.07380952380952381
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b827,60,-0.030952380952380953
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b871,60,-0.0857142857142857
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b8ed,60,-0.05238095238095239
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b905,60,-0.04285714285714285
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b943,60,-0.035714285714285705
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b974,60,-0.0476190476190476
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b979,60,1.9428902930940238e-17
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b97b,60,-0.033333333333333326
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,b9e6,60,-0.09285714285714283
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,ba0f,60,-0.0071428571428571305
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,baa9,60,-0.021428571428571425
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,bb26,60,-0.07380952380952381
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,bb7c,60,-0.1
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,bb7d,60,-0.00476190476190476
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,bbc6,60,-0.19047619047619044
strong_1nn_minus_frequency,frequency,strong_1nn,tail_gt90,bc2c,60,-0.24047619047619045
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b7c1,60,-0.05714285714285714
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b7fd,60,-0.007142857142857142
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b80b,60,-0.05714285714285714
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b812,60,-0.06428571428571428
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b827,60,-0.04761904761904762
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b871,60,-0.030952380952380946
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b8ed,60,-0.011904761904761906
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b905,60,-0.03809523809523809
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b943,60,-0.035714285714285705
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b974,60,-0.07857142857142857
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b979,60,-0.028571428571428567
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b97b,60,-0.007142857142857142
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,b9e6,60,-0.0619047619047619
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,ba0f,60,-0.054761904761904755
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,baa9,60,-0.021428571428571425
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,bb26,60,-0.04047619047619047
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,bb7c,60,-0.06904761904761904
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,bb7d,60,-0.05714285714285715
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,bbc6,60,-0.11904761904761904
strong_1nn_minus_frequency,frequency,strong_1nn,tail_ge150,bc2c,60,-0.11666666666666668
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b7c1,60,-0.07380952380952381
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b7fd,60,-0.0380952380952381
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b80b,60,-0.05714285714285714
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b812,60,-0.06428571428571428
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b827,60,-0.0642857142857143
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b871,60,-0.026190476190476188
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b8ed,60,-0.052380952380952375
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b905,60,-0.05238095238095238
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b943,60,-0.052380952380952375
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b974,60,-0.07857142857142857
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b979,60,-0.04761904761904761
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b97b,60,-0.05476190476190476
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,b9e6,60,-0.0619047619047619
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,ba0f,60,-0.028571428571428567
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,baa9,60,-0.021428571428571425
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,bb26,60,-0.07142857142857142
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,bb7c,60,-0.06666666666666665
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,bb7d,60,-0.08095238095238094
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,bbc6,60,-0.08333333333333333
strong_1nn_minus_frequency,frequency,strong_1nn,near_or_exact_antipodal_ge165,bc2c,60,-0.0857142857142857
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b7c1,60,-0.07380952380952381
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b7fd,60,-0.030952380952380953
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b80b,60,-0.05714285714285714
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b812,60,-0.06428571428571428
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b827,60,-0.0642857142857143
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b871,60,-0.026190476190476188
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b8ed,60,-0.052380952380952375
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b905,60,-0.05238095238095238
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b943,60,-0.052380952380952375
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b974,60,-0.07857142857142857
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b979,60,-0.052380952380952375
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b97b,60,-0.05238095238095238
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,b9e6,60,-0.0619047619047619
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,ba0f,60,-0.01904761904761904
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,baa9,60,-0.021428571428571425
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,bb26,60,-0.07142857142857142
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,bb7c,60,-0.06666666666666665
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,bb7d,60,-0.07142857142857142
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,bbc6,60,-0.08333333333333333
strong_1nn_minus_frequency,frequency,strong_1nn,exact_antipodal_180,bc2c,60,-0.09523809523809525
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b7c1,60,-5.007484394777694
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b7fd,60,-9.549013049559417
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b80b,60,-4.548250718843571
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b812,60,-9.864490191141764
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b827,60,-5.990391874247236
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b871,60,-11.662211349646553
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b8ed,60,-19.535716841870048
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b905,60,-6.45162683433114
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b943,60,-4.728911381087392
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b974,60,-5.9595095693725515
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b979,60,-11.206647611100937
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b97b,60,-11.086299154076507
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,b9e6,60,-11.571318368142876
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,ba0f,60,6.755592760651621
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,baa9,60,-1.4017245701381138
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,bb26,60,-10.905742660768626
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,bb7c,60,-14.179286522706652
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,bb7d,60,-5.125651430207783
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,bbc6,60,-33.17391776191692
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,gce_deg,bc2c,60,-26.14133244185067
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b7c1,60,-0.009523809523809521
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b7fd,60,0.07619047619047618
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b80b,60,0.007142857142857145
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b812,60,0.009523809523809526
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b827,60,0.07142857142857142
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b871,60,0.004761904761904763
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b8ed,60,0.22380952380952382
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b905,60,0.01904761904761905
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b943,60,0.011904761904761911
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b974,60,-0.00952380952380952
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b979,60,0.18095238095238095
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b97b,60,0.13333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,b9e6,60,0.05238095238095238
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,ba0f,60,-0.09285714285714287
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,baa9,60,1.8503717077085942e-18
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,bb26,60,0.0880952380952381
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,bb7c,60,0.059523809523809534
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,bb7d,60,0.05238095238095239
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,bbc6,60,0.2523809523809524
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,top1,bc2c,60,0.18095238095238095
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b7c1,60,-0.04523809523809524
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b7fd,60,-0.09761904761904759
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b80b,60,-0.03333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b812,60,-0.06666666666666667
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b827,60,-0.016666666666666666
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b871,60,-0.0857142857142857
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b8ed,60,-0.09285714285714283
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b905,60,-0.04285714285714285
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b943,60,-0.03809523809523809
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b974,60,-0.04761904761904761
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b979,60,-0.021428571428571404
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b97b,60,-0.04523809523809523
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,b9e6,60,-0.07380952380952381
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,ba0f,60,0.01904761904761906
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,baa9,60,-0.011904761904761902
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,bb26,60,-0.11190476190476188
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,bb7c,60,-0.1
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,bb7d,60,-0.009523809523809507
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,bbc6,60,-0.22142857142857142
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_gt90,bc2c,60,-0.21428571428571427
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b7c1,60,-0.05238095238095239
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b7fd,60,-0.05238095238095238
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b80b,60,-0.03333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b812,60,-0.05714285714285714
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b827,60,-0.03333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b871,60,-0.06428571428571428
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b8ed,60,-0.035714285714285705
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b905,60,-0.03333333333333333
strong_1nn_minus_rect_ifft,rect_ifft,strong_1nn,tail_ge150,b943,60,-0.035714285714285705
