pair,method_a,method_b,metric,direction_index,theta_true_deg,phi_true_deg,object_count,delta_b_minus_a,object_bootstrap_ci95_low,object_bootstrap_ci95_high,objects_positive,objects_negative,objects_zero,multiplicity_note
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,52,150.0,120.0,20,0.6203476565224794,-1.6155479839869897,2.7799877030508857,3,2,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,53,150.0,150.0,20,0.31791872978210484,-11.830106510094234,10.821858306612297,7,2,11,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,54,150.0,180.0,20,-2.555415657588414,-8.285390020098005,2.389182734830039,3,5,12,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,55,150.0,210.0,20,3.6589438779013497,-4.285714326586041,10.627631921257295,5,2,13,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,56,150.0,240.0,20,0.4507185322897769,-7.990729100363597,8.934078106369311,4,5,11,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,57,150.0,270.0,20,-1.0554157120840888,-4.401154020854404,1.3214275223868235,2,3,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,58,150.0,300.0,20,5.703312982831682,-1.7385493142264234,14.806083747318814,3,4,13,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,gce_deg,59,150.0,330.0,20,-2.9446408271789566,-13.893294067893713,8.12824941447803,4,6,10,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,0,30.0,0.0,20,-0.014285714285714282,-0.05,0.014285714285714294,1,2,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,1,30.0,30.0,20,0.02857142857142857,-0.021428571428571425,0.07142857142857144,5,1,14,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,2,30.0,60.0,20,-0.00714285714285714,-0.10714285714285712,0.10714285714285714,1,3,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,3,30.0,90.0,20,-0.00714285714285714,-0.02857142857142857,0.014285714285714294,1,2,17,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,4,30.0,120.0,20,-0.021428571428571425,-0.08571428571428572,0.03571428571428572,2,3,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,5,30.0,150.0,20,-0.02857142857142857,-0.08571428571428572,0.02857142857142857,4,5,11,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,6,30.0,180.0,20,-0.014285714285714285,-0.1,0.07142857142857142,2,3,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,7,30.0,210.0,20,0.05,-0.02142857142857143,0.12142857142857141,6,1,13,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,8,30.0,240.0,20,0.007142857142857143,-0.04285714285714285,0.05,3,2,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,9,30.0,270.0,20,-0.02857142857142857,-0.12142857142857141,0.05714285714285714,1,3,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,10,30.0,300.0,20,-0.01428571428571429,-0.05714285714285715,0.02857142857142857,1,3,16,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,11,30.0,330.0,20,-0.014285714285714287,-0.08571428571428572,0.05714285714285714,2,3,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,12,60.0,0.0,20,0.02142857142857143,-0.05000000000000001,0.1,3,2,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,13,60.0,30.0,20,0.007142857142857145,-0.07142857142857144,0.1,4,5,11,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,14,60.0,60.0,20,-0.02857142857142858,-0.10714285714285716,0.05714285714285715,3,8,9,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,15,60.0,90.0,20,-0.02857142857142857,-0.10714285714285714,0.03571428571428571,2,3,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,16,60.0,120.0,20,-5.551115123125783e-18,-0.09285714285714285,0.1,3,4,13,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,17,60.0,150.0,20,-0.06428571428571428,-0.20714285714285716,0.06428571428571431,5,6,9,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,18,60.0,180.0,20,0.06428571428571428,0.01428571428571428,0.1357142857142857,5,0,15,descriptive direction-wise interval; no multiplicity adjustment
rect_ifft_minus_frequency,frequency,rect_ifft,top1,19,60.0,210.0,20,-0.1,-0.20714285714285713,-0.014285714285714285,2,6,12,descriptive direction-wise interval; no multiplicity adjustment
